Unnamed: 0,Date,FIIcall,FIIput,FIIFuture,FIIFutOI,FIICash,DIIcash,feat_PE,feat_PB,feat_Div_Yield,Open,High,Low,Close,USDINR
0.0,2007-06-26,0.0,0.0,0.0,0.0,0.0,0.0,20.44,5.36,1.12,4259.4,4296.15,4250.1,4285.7,40.835
0.0,2007-06-27,0.0,0.0,0.0,0.0,0.0,0.0,20.34,5.33,1.12,4286.2,4294.2,4255.25,4263.9,40.895
0.0,2007-06-28,0.0,0.0,0.0,0.0,0.0,0.0,20.42,5.35,1.12,4263.9,4291.4,4256.9,4282.0,40.7
0.0,2007-06-29,0.0,0.0,0.0,0.0,0.0,0.0,20.6,5.4,1.11,4282.4,4321.35,4280.95,4318.3,40.525
0.0,2007-07-02,0.0,0.0,0.0,0.0,0.0,0.0,20.62,5.39,1.11,4318.4,4346.75,4305.45,4313.7,40.44
0.0,2007-07-03,0.0,0.0,0.0,0.0,0.0,0.0,20.83,5.45,1.1,4315.05,4363.35,4313.55,4357.5,40.435
0.0,2007-07-04,0.0,0.0,0.0,0.0,0.0,0.0,20.84,5.45,1.1,4358.25,4386.45,4342.0,4359.3,40.425
0.0,2007-07-05,0.0,0.0,0.0,0.0,0.0,0.0,20.81,5.44,1.1,4359.2,4378.55,4311.8,4353.9,40.345
0.0,2007-07-06,0.0,0.0,0.0,0.0,0.0,0.0,21.11,5.52,1.09,4353.1,4411.0,4304.0,4384.8,40.19
0.0,2007-07-09,0.0,0.0,0.0,0.0,0.0,0.0,21.27,5.56,1.08,4385.45,4427.55,4385.45,4419.4,40.245
0.0,2007-07-10,0.0,0.0,0.0,0.0,0.0,0.0,21.2,5.55,1.08,4419.1,4434.45,4393.0,4406.0,40.255
0.0,2007-07-11,0.0,0.0,0.0,0.0,0.0,0.0,21.06,5.52,1.09,4403.8,4411.45,4344.7,4387.1,40.31
0.0,2007-07-12,0.0,0.0,0.0,0.0,0.0,0.0,21.35,5.6,1.07,4388.05,4451.95,4387.05,4446.1,40.3
0.0,2007-07-13,0.0,0.0,0.0,0.0,0.0,0.0,21.63,5.67,1.06,4446.4,4513.9,4446.05,4504.5,40.275
0.0,2007-07-16,0.0,0.0,0.0,0.0,0.0,0.0,21.78,5.71,1.05,4505.95,4521.85,4495.95,4512.1,40.245
0.0,2007-07-17,0.0,0.0,0.0,0.0,0.0,0.0,21.65,5.69,1.05,4497.1,4550.25,4488.25,4496.7,40.27
0.0,2007-07-18,0.0,0.0,0.0,0.0,0.0,0.0,21.64,5.69,1.05,4498.65,4510.8,4452.85,4499.5,40.31
0.0,2007-07-19,0.0,0.0,0.0,0.0,0.0,0.0,21.86,5.77,1.04,4500.35,4573.0,4496.2,4562.1,40.26
0.0,2007-07-20,0.0,0.0,0.0,0.0,0.0,0.0,21.76,5.35,1.07,4563.75,4600.8,4553.8,4566.0,40.2
0.0,2007-07-23,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.42,1.05,4564.25,4628.45,4547.2,4619.3,40.13
0.0,2007-07-24,0.0,0.0,0.0,0.0,0.0,0.0,22.01,5.42,1.05,4620.05,4647.95,4609.75,4620.7,40.14
0.0,2007-07-25,0.0,0.0,0.0,0.0,0.0,0.0,21.71,5.38,1.06,4620.5,4620.5,4555.8,4588.7,40.22
0.0,2007-07-26,0.0,0.0,0.0,0.0,0.0,0.0,21.71,5.42,1.05,4593.1,4624.3,4570.8,4619.8,40.23
0.0,2007-07-27,0.0,0.0,0.0,0.0,0.0,0.0,20.87,5.21,1.09,4618.65,4618.9,4424.25,4445.2,40.395
0.0,2007-07-30,0.0,0.0,0.0,0.0,0.0,0.0,20.34,5.21,1.1,4442.35,4493.05,4403.7,4440.0,40.29
0.0,2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,20.49,5.31,1.07,4444.25,4534.2,4432.85,4528.8,40.19
0.0,2007-08-01,0.0,0.0,0.0,0.0,0.0,0.0,19.65,5.1,1.12,4528.85,4532.9,4339.75,4345.8,40.27
0.0,2007-08-02,0.0,0.0,0.0,0.0,0.0,0.0,19.72,5.12,1.11,4356.35,4399.75,4327.0,4356.3,40.12
0.0,2007-08-03,0.0,0.0,0.0,0.0,0.0,0.0,19.93,5.17,1.1,4355.75,4428.1,4355.75,4401.5,40.25
0.0,2007-08-06,0.0,0.0,0.0,0.0,0.0,0.0,19.65,5.1,1.12,4404.05,4404.05,4267.15,4339.5,40.17
0.0,2007-08-07,0.0,0.0,0.0,0.0,0.0,0.0,19.72,5.12,1.11,4341.5,4406.4,4341.5,4356.3,40.22
0.0,2007-08-08,0.0,0.0,0.0,0.0,0.0,0.0,20.2,5.24,1.09,4357.0,4472.15,4356.75,4462.1,40.315
0.0,2007-08-09,0.0,0.0,0.0,0.0,0.0,0.0,19.94,5.17,1.1,4462.25,4530.05,4390.8,4403.2,40.375
0.0,2007-08-10,0.0,0.0,0.0,0.0,0.0,0.0,19.63,5.09,1.12,4393.6,4395.5,4239.2,4333.3,40.475
0.0,2007-08-13,0.0,0.0,0.0,0.0,0.0,0.0,19.81,5.14,1.11,4324.65,4383.8,4324.65,4373.6,40.425
0.0,2007-08-14,0.0,0.0,0.0,0.0,0.0,0.0,19.77,5.14,1.11,4373.9,4394.3,4354.35,4370.2,40.58
0.0,2007-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.56
0.0,2007-08-16,0.0,0.0,0.0,0.0,0.0,0.0,18.9,4.92,1.16,4366.0,4366.0,4171.15,4178.6,41.165
0.0,2007-08-17,0.0,0.0,0.0,0.0,0.0,0.0,18.58,4.83,1.18,4171.1,4171.1,4002.2,4108.0,41.075
0.0,2007-08-20,0.0,0.0,0.0,0.0,0.0,0.0,19.04,4.95,1.15,4108.95,4262.6,4108.95,4209.0,40.985
0.0,2007-08-21,0.0,0.0,0.0,0.0,0.0,0.0,18.43,4.79,1.19,4209.55,4238.1,4058.55,4074.9,41.025
0.0,2007-08-22,0.0,0.0,0.0,0.0,0.0,0.0,18.79,4.73,1.18,4081.25,4165.7,4040.15,4153.1,40.7
0.0,2007-08-23,0.0,0.0,0.0,0.0,0.0,0.0,18.62,4.69,1.19,4160.1,4249.85,4100.8,4114.9,40.905
0.0,2007-08-24,0.0,0.0,0.0,0.0,0.0,0.0,18.96,4.77,1.17,4113.05,4201.45,4110.05,4190.1,40.825
0.0,2007-08-27,0.0,0.0,0.0,0.0,0.0,0.0,19.47,4.9,1.14,4193.6,4310.0,4193.6,4302.6,40.9
0.0,2007-08-28,0.0,0.0,0.0,0.0,0.0,0.0,19.55,4.92,1.14,4302.4,4329.15,4280.6,4320.7,40.98
0.0,2007-08-29,0.0,0.0,0.0,0.0,0.0,0.0,19.72,4.96,1.13,4317.7,4368.6,4226.35,4359.3,40.97
0.0,2007-08-30,0.0,0.0,0.0,0.0,0.0,0.0,19.96,5.02,1.11,4360.35,4422.3,4359.75,4412.3,41.045
0.0,2007-08-31,0.0,0.0,0.0,0.0,0.0,0.0,20.2,5.08,1.1,4412.6,4471.3,4403.0,4464.0,40.64
0.0,2007-09-03,0.0,0.0,0.0,0.0,0.0,0.0,20.25,5.1,1.1,4466.65,4490.55,4452.4,4474.7,40.69
0.0,2007-09-04,0.0,0.0,0.0,0.0,0.0,0.0,20.27,5.1,1.1,4481.55,4501.3,4460.4,4479.2,40.775
0.0,2007-09-05,0.0,0.0,0.0,0.0,0.0,0.0,20.26,5.1,1.1,4479.6,4507.75,4458.55,4475.8,40.81
0.0,2007-09-06,0.0,0.0,0.0,0.0,0.0,0.0,20.45,5.15,1.09,4475.7,4522.5,4445.55,4518.6,40.62
0.0,2007-09-07,0.0,0.0,0.0,0.0,0.0,0.0,20.41,5.14,1.09,4518.65,4547.75,4499.9,4509.5,40.5
0.0,2007-09-10,0.0,0.0,0.0,0.0,0.0,0.0,20.4,5.13,1.09,4506.85,4515.25,4452.95,4507.8,40.5
0.0,2007-09-11,0.0,0.0,0.0,0.0,0.0,0.0,20.35,5.12,1.09,4509.65,4538.6,4487.15,4497.0,40.475
0.0,2007-09-12,0.0,0.0,0.0,0.0,0.0,0.0,20.35,5.12,1.09,4498.65,4531.5,4490.4,4496.8,40.35
0.0,2007-09-13,0.0,0.0,0.0,0.0,0.0,0.0,20.5,5.16,1.08,4498.05,4540.6,4498.05,4528.9,40.26
0.0,2007-09-14,0.0,0.0,0.0,0.0,0.0,0.0,20.45,5.03,1.14,4530.0,4582.6,4508.85,4518.0,40.36
0.0,2007-09-17,0.0,0.0,0.0,0.0,0.0,0.0,20.34,5.01,1.15,4518.45,4549.05,4482.85,4494.6,40.465
0.0,2007-09-18,0.0,0.0,0.0,0.0,0.0,0.0,20.57,5.06,1.14,4494.1,4551.8,4481.55,4546.2,40.29
0.0,2007-09-19,0.0,0.0,0.0,0.0,0.0,0.0,21.42,5.27,1.09,4550.25,4739.0,4550.25,4732.3,39.82
0.0,2007-09-20,0.0,0.0,0.0,0.0,0.0,0.0,21.49,5.29,1.09,4734.85,4760.85,4721.15,4747.5,39.825
0.0,2007-09-21,0.0,0.0,0.0,0.0,0.0,0.0,21.89,5.39,1.07,4752.95,4855.7,4733.7,4837.5,39.72
0.0,2007-09-24,0.0,0.0,0.0,0.0,0.0,0.0,22.18,5.26,1.08,4837.15,4941.15,4837.15,4932.2,39.52
0.0,2007-09-25,0.0,0.0,0.0,0.0,0.0,0.0,22.21,5.27,1.08,4939.1,4953.9,4878.15,4938.8,39.54
0.0,2007-09-26,0.0,0.0,0.0,0.0,0.0,0.0,22.21,5.27,1.08,4937.6,4980.85,4930.35,4940.5,39.59
0.0,2007-09-27,0.0,0.0,0.0,0.0,0.0,0.0,22.49,5.33,1.07,4942.7,5016.4,4942.7,5000.5,39.615
0.0,2007-09-28,0.0,0.0,0.0,0.0,0.0,0.0,22.58,5.36,1.06,4996.45,5055.8,4996.45,5021.3,39.66
0.0,2007-10-01,0.0,0.0,0.0,0.0,0.0,0.0,22.79,5.41,1.05,5021.5,5089.3,5001.35,5068.9,39.67
0.0,2007-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.68
0.0,2007-10-03,0.0,0.0,0.0,0.0,0.0,0.0,23.43,5.56,1.03,5069.0,5261.35,5034.15,5210.8,39.39
0.0,2007-10-04,0.0,0.0,0.0,0.0,0.0,0.0,23.42,5.56,1.03,5211.65,5233.1,5126.05,5208.6,39.455
0.0,2007-10-05,0.0,0.0,0.0,0.0,0.0,0.0,23.62,5.66,1.01,5208.15,5248.55,5164.5,5185.8,39.22
0.0,2007-10-08,0.0,0.0,0.0,0.0,0.0,0.0,23.16,5.55,1.03,5186.25,5249.3,5024.75,5085.1,39.41
0.0,2007-10-09,0.0,0.0,0.0,0.0,0.0,0.0,24.26,5.82,0.99,5062.65,5348.7,5000.95,5327.2,39.24
0.0,2007-10-10,0.0,0.0,0.0,0.0,0.0,0.0,24.78,5.94,0.97,5328.15,5454.7,5328.15,5441.4,39.14
0.0,2007-10-11,0.0,0.0,0.0,0.0,0.0,0.0,25.13,6.03,0.95,5438.9,5532.75,5424.25,5524.8,39.14
0.0,2007-10-12,0.0,0.0,0.0,0.0,0.0,0.0,24.67,5.93,0.97,5525.3,5549.3,5402.6,5428.2,39.17
0.0,2007-10-15,0.0,0.0,0.0,0.0,0.0,0.0,25.77,6.19,0.93,5428.35,5682.65,5419.9,5670.4,39.205
0.0,2007-10-16,0.0,0.0,0.0,0.0,0.0,0.0,25.71,5.9,0.95,5670.65,5708.35,5578.45,5668.0,39.24
0.0,2007-10-17,0.0,0.0,0.0,0.0,0.0,0.0,25.2,5.78,0.97,5658.9,5658.9,5107.3,5559.3,39.36
0.0,2007-10-18,0.0,0.0,0.0,0.0,0.0,0.0,24.33,5.6,1.01,5551.1,5736.8,5269.65,5351.0,39.52
0.0,2007-10-19,0.0,0.0,0.0,0.0,0.0,0.0,23.46,5.45,1.03,5360.35,5390.85,5101.75,5215.3,39.59
0.0,2007-10-22,0.0,0.0,0.0,0.0,0.0,0.0,23.28,5.42,1.04,5202.75,5247.4,5070.9,5184.0,39.7
0.0,2007-10-23,0.0,0.0,0.0,0.0,0.0,0.0,24.53,5.72,0.98,5185.3,5488.5,5176.85,5473.7,39.585
0.0,2007-10-24,0.0,0.0,0.0,0.0,0.0,0.0,24.66,5.75,0.98,5477.6,5577.9,5419.4,5496.1,39.515
0.0,2007-10-25,0.0,0.0,0.0,0.0,0.0,0.0,25.01,5.82,0.97,5499.05,5605.95,5469.3,5568.9,39.36
0.0,2007-10-26,0.0,0.0,0.0,0.0,0.0,0.0,25.57,5.96,0.94,5564.25,5716.9,5513.35,5702.3,39.31
0.0,2007-10-29,0.0,0.0,0.0,0.0,0.0,0.0,26.35,6.18,0.91,5708.9,5922.5,5708.9,5905.9,39.345
0.0,2007-10-30,0.0,0.0,0.0,0.0,0.0,0.0,26.01,6.15,0.92,5917.55,5976.0,5833.9,5868.7,39.31
0.0,2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,25.74,6.18,0.91,5868.9,5952.25,5861.3,5900.6,39.195
0.0,2007-11-01,0.0,0.0,0.0,0.0,0.0,0.0,25.65,6.15,0.92,5903.8,6011.95,5837.2,5866.4,39.23
0.0,2007-11-02,0.0,0.0,0.0,0.0,0.0,0.0,25.94,6.21,0.91,5854.85,5944.75,5714.25,5932.4,39.22
0.0,2007-11-05,0.0,0.0,0.0,0.0,0.0,0.0,25.57,6.13,0.92,5931.9,5948.55,5819.6,5847.3,39.19
0.0,2007-11-06,0.0,0.0,0.0,0.0,0.0,0.0,25.31,6.06,0.93,5847.1,5957.2,5759.95,5786.5,39.24
0.0,2007-11-07,0.0,0.0,0.0,0.0,0.0,0.0,25.29,6.06,0.93,5782.4,5861.35,5744.3,5782.3,39.17
0.0,2007-11-08,0.0,0.0,0.0,0.0,0.0,0.0,24.92,5.97,0.94,5779.3,5780.8,5646.75,5698.7,39.14
0.0,2007-11-09,0.0,0.0,0.0,0.0,0.0,0.0,24.77,5.93,0.95,5703.45,5794.2,5614.9,5663.2,39.12
0.0,2007-11-12,0.0,0.0,0.0,0.0,0.0,0.0,24.57,5.89,0.96,5660.6,5660.6,5477.5,5617.1,39.24
0.0,2007-11-13,0.0,0.0,0.0,0.0,0.0,0.0,24.92,5.97,0.94,5612.35,5758.85,5591.6,5695.4,39.23
0.0,2007-11-14,0.0,0.0,0.0,0.0,0.0,0.0,25.98,6.22,0.9,5703.95,5950.2,5700.05,5937.9,39.19
0.0,2007-11-15,0.0,0.0,0.0,0.0,0.0,0.0,25.87,6.2,0.91,5942.7,5966.95,5895.65,5912.1,39.13
0.0,2007-11-16,0.0,0.0,0.0,0.0,0.0,0.0,25.86,6.2,0.91,5913.15,5948.05,5817.4,5906.8,39.075
0.0,2007-11-19,0.0,0.0,0.0,0.0,0.0,0.0,25.87,6.2,0.91,5908.05,5981.8,5893.8,5907.6,39.25
0.0,2007-11-20,0.0,0.0,0.0,0.0,0.0,0.0,25.32,6.06,0.93,5911.25,5923.7,5755.8,5780.9,39.24
0.0,2007-11-21,0.0,0.0,0.0,0.0,0.0,0.0,24.35,5.83,0.97,5778.8,5790.05,5530.85,5561.0,39.275
0.0,2007-11-22,0.0,0.0,0.0,0.0,0.0,0.0,24.17,5.79,0.97,5564.65,5608.65,5394.35,5519.3,39.48
0.0,2007-11-23,0.0,0.0,0.0,0.0,0.0,0.0,24.53,5.88,0.96,5524.3,5638.6,5514.75,5608.6,39.675
0.0,2007-11-26,0.0,0.0,0.0,0.0,0.0,0.0,25.07,6.01,0.94,5611.3,5772.55,5608.95,5731.7,39.59
0.0,2007-11-27,0.0,0.0,0.0,0.0,0.0,0.0,24.92,5.98,0.94,5729.25,5743.55,5655.6,5698.1,39.665
0.0,2007-11-28,0.0,0.0,0.0,0.0,0.0,0.0,24.57,5.89,0.96,5699.55,5749.95,5595.5,5617.5,39.57
0.0,2007-11-29,0.0,0.0,0.0,0.0,0.0,0.0,24.65,5.91,0.95,5617.8,5725.0,5612.1,5634.6,39.63
0.0,2007-11-30,0.0,0.0,0.0,0.0,0.0,0.0,25.21,6.05,0.93,5633.9,5782.55,5632.65,5762.7,39.52
0.0,2007-12-03,0.0,0.0,0.0,0.0,0.0,0.0,25.66,6.15,0.91,5765.45,5878.8,5754.6,5865.0,39.4
0.0,2007-12-04,0.0,0.0,0.0,0.0,0.0,0.0,25.63,6.15,0.92,5870.2,5897.25,5840.3,5858.3,39.32
0.0,2007-12-05,0.0,0.0,0.0,0.0,0.0,0.0,25.98,6.23,0.9,5861.9,5949.3,5859.95,5940.0,39.325
0.0,2007-12-06,0.0,0.0,0.0,0.0,0.0,0.0,26.05,6.25,0.9,5941.05,6027.05,5919.8,5954.7,39.415
0.0,2007-12-07,0.0,0.0,0.0,0.0,0.0,0.0,26.14,6.27,0.9,5963.6,6042.1,5894.8,5974.3,39.32
0.0,2007-12-10,0.0,0.0,0.0,0.0,0.0,0.0,26.08,6.26,0.9,5974.0,6015.3,5923.35,5960.6,39.31
0.0,2007-12-11,0.0,0.0,0.0,0.0,0.0,0.0,26.68,6.4,0.88,5960.4,6111.2,5960.4,6097.2,39.32
0.0,2007-12-12,0.0,0.0,0.0,0.0,0.0,0.0,27.69,6.44,0.83,6067.05,6175.65,6005.45,6159.3,39.315
0.0,2007-12-13,0.0,0.0,0.0,0.0,0.0,0.0,27.23,6.33,0.85,6159.25,6185.4,6040.4,6058.1,39.395
0.0,2007-12-14,0.0,0.0,0.0,0.0,0.0,0.0,27.19,6.32,0.85,6056.2,6078.55,6015.05,6047.7,39.315
0.0,2007-12-17,0.0,0.0,0.0,0.0,0.0,0.0,25.97,6.01,0.89,6037.95,6039.95,5740.6,5777.0,39.545
0.0,2007-12-18,0.0,0.0,0.0,0.0,0.0,0.0,25.81,5.97,0.9,5777.6,5874.6,5710.6,5742.3,39.49
0.0,2007-12-19,0.0,0.0,0.0,0.0,0.0,0.0,25.85,5.98,0.89,5730.25,5840.8,5676.7,5751.1,39.575
0.0,2007-12-20,0.0,0.0,0.0,0.0,0.0,0.0,25.92,6.0,0.89,5751.75,5799.5,5742.75,5766.5,39.495
0.0,2007-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35
0.0,2007-12-24,0.0,0.0,0.0,0.0,0.0,0.0,26.91,6.23,0.86,5771.3,6001.05,5771.3,5985.1,39.395
0.0,2007-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.395
0.0,2007-12-26,0.0,0.0,0.0,0.0,0.0,0.0,27.29,6.32,0.85,5988.45,6085.25,5988.45,6070.7,39.405
0.0,2007-12-27,0.0,0.0,0.0,0.0,0.0,0.0,27.36,6.33,0.85,6069.0,6110.85,6060.2,6081.5,39.425
0.0,2007-12-28,0.0,0.0,0.0,0.0,0.0,0.0,27.35,6.33,0.85,6079.55,6098.6,6021.9,6079.7,39.415
0.0,2007-12-31,0.0,0.0,0.0,0.0,0.0,0.0,27.62,6.39,0.84,6095.0,6167.75,6095.0,6138.6,39.405
0.0,2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,27.64,6.4,0.84,6136.75,6165.35,6109.85,6144.3,39.415
0.0,2008-01-02,0.0,0.0,0.0,0.0,0.0,0.0,27.8,6.43,0.83,6144.7,6197.0,6060.85,6179.4,39.315
0.0,2008-01-03,0.0,0.0,0.0,0.0,0.0,0.0,27.8,6.43,0.83,6184.25,6230.15,6126.4,6178.5,39.225
0.0,2008-01-04,0.0,0.0,0.0,0.0,0.0,0.0,28.23,6.53,0.82,6179.1,6300.05,6179.1,6274.3,39.32
0.0,2008-01-07,0.0,0.0,0.0,0.0,0.0,0.0,28.25,6.54,0.82,6271.0,6289.8,6193.35,6279.1,39.255
0.0,2008-01-08,0.0,0.0,0.0,0.0,0.0,0.0,28.29,6.55,0.82,6282.45,6357.1,6221.6,6287.8,39.14
0.0,2008-01-09,0.0,0.0,0.0,0.0,0.0,0.0,28.22,6.53,0.82,6287.55,6338.3,6231.25,6272.0,39.175
0.0,2008-01-10,0.0,0.0,0.0,0.0,0.0,0.0,27.7,6.41,0.83,6278.1,6347.0,6142.9,6156.9,39.18
0.0,2008-01-11,0.0,0.0,0.0,0.0,0.0,0.0,27.86,6.46,0.83,6166.65,6224.2,6112.55,6200.1,39.17
0.0,2008-01-14,0.0,0.0,0.0,0.0,0.0,0.0,27.89,6.47,0.83,6208.8,6244.15,6172.0,6206.8,39.295
0.0,2008-01-15,0.0,0.0,0.0,0.0,0.0,0.0,27.3,6.33,0.85,6226.35,6260.45,6053.3,6074.2,39.255
0.0,2008-01-16,0.0,0.0,0.0,0.0,0.0,0.0,26.67,6.18,0.87,6065.0,6065.0,5825.75,5935.7,39.21
0.0,2008-01-17,0.0,0.0,0.0,0.0,0.0,0.0,25.47,6.16,0.87,5937.95,6013.15,5880.3,5913.2,39.17
0.0,2008-01-18,0.0,0.0,0.0,0.0,0.0,0.0,24.49,5.94,0.9,5907.75,5908.75,5677.0,5705.3,39.21
0.0,2008-01-21,0.0,0.0,0.0,0.0,0.0,0.0,22.33,5.43,0.99,5705.0,5705.0,4977.1,5208.8,39.385
0.0,2008-01-22,0.0,0.0,0.0,0.0,0.0,0.0,20.96,5.1,1.05,5203.35,5203.35,4448.5,4899.3,39.39
0.0,2008-01-23,0.0,0.0,0.0,0.0,0.0,0.0,22.26,5.42,0.99,4903.05,5328.05,4891.6,5203.4,39.525
0.0,2008-01-24,0.0,0.0,0.0,0.0,0.0,0.0,21.52,5.24,1.02,5208.0,5357.2,4995.8,5033.4,39.255
0.0,2008-01-25,0.0,0.0,0.0,0.0,0.0,0.0,22.88,5.61,0.95,5035.05,5399.25,5035.05,5383.3,39.34
0.0,2008-01-28,0.0,0.0,0.0,0.0,0.0,0.0,22.6,5.52,0.97,5380.95,5380.95,5071.0,5274.1,39.225
0.0,2008-01-29,0.0,0.0,0.0,0.0,0.0,0.0,22.55,5.53,0.97,5279.55,5391.6,5225.25,5280.8,39.3
0.0,2008-01-30,0.0,0.0,0.0,0.0,0.0,0.0,22.02,5.41,0.99,5283.75,5314.3,5142.25,5167.6,39.3
0.0,2008-01-31,0.0,0.0,0.0,0.0,0.0,0.0,21.97,5.38,0.99,5172.25,5251.65,5071.15,5137.4,39.28
0.0,2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0,22.68,5.57,0.96,5140.6,5339.95,5090.75,5317.2,39.235
0.0,2008-02-04,0.0,0.0,0.0,0.0,0.0,0.0,23.31,5.72,0.94,5315.55,5545.2,5315.55,5463.5,39.255
0.0,2008-02-05,0.0,0.0,0.0,0.0,0.0,0.0,23.4,5.74,0.93,5463.75,5500.6,5412.95,5483.9,39.41
0.0,2008-02-06,0.0,0.0,0.0,0.0,0.0,0.0,22.71,5.58,0.96,5470.4,5470.4,5257.05,5322.5,39.5
0.0,2008-02-07,0.0,0.0,0.0,0.0,0.0,0.0,21.9,5.38,1.0,5322.55,5344.6,5113.85,5133.2,39.515
0.0,2008-02-08,0.0,0.0,0.0,0.0,0.0,0.0,21.85,5.36,1.0,5132.1,5173.85,5034.25,5120.3,39.605
0.0,2008-02-11,0.0,0.0,0.0,0.0,0.0,0.0,20.72,5.09,1.05,5120.55,5126.4,4803.6,4857.0,39.665
0.0,2008-02-12,0.0,0.0,0.0,0.0,0.0,0.0,20.64,5.07,1.06,4877.85,4949.6,4820.45,4838.2,39.585
0.0,2008-02-13,0.0,0.0,0.0,0.0,0.0,0.0,21.03,5.16,1.04,4836.55,4986.55,4836.55,4929.4,39.745
0.0,2008-02-14,0.0,0.0,0.0,0.0,0.0,0.0,22.19,5.45,0.98,4944.65,5220.25,4944.65,5202.0,39.595
0.0,2008-02-15,0.0,0.0,0.0,0.0,0.0,0.0,22.62,5.56,0.96,5202.85,5315.4,5104.75,5302.9,39.66
0.0,2008-02-18,0.0,0.0,0.0,0.0,0.0,0.0,22.51,5.53,0.97,5304.45,5348.6,5224.0,5276.9,39.61
0.0,2008-02-19,0.0,0.0,0.0,0.0,0.0,0.0,22.52,5.53,0.97,5278.4,5368.45,5262.0,5280.8,39.82
0.0,2008-02-20,0.0,0.0,0.0,0.0,0.0,0.0,21.98,5.4,0.99,5267.15,5267.15,5116.3,5154.4,40.12
0.0,2008-02-21,0.0,0.0,0.0,0.0,0.0,0.0,22.14,5.44,0.98,5156.9,5241.35,5120.05,5191.8,39.84
0.0,2008-02-22,0.0,0.0,0.0,0.0,0.0,0.0,21.79,5.35,1.0,5183.4,5184.0,5092.8,5110.7,40.015
0.0,2008-02-25,0.0,0.0,0.0,0.0,0.0,0.0,22.17,5.45,0.98,5112.25,5212.35,5055.15,5200.7,39.91
0.0,2008-02-26,0.0,0.0,0.0,0.0,0.0,0.0,22.47,5.52,0.97,5200.8,5281.2,5200.8,5270.0,39.9
0.0,2008-02-27,0.0,0.0,0.0,0.0,0.0,0.0,22.46,5.52,0.97,5271.4,5368.15,5249.75,5268.4,39.69
0.0,2008-02-28,0.0,0.0,0.0,0.0,0.0,0.0,22.53,5.54,0.97,5266.35,5302.85,5227.15,5285.1,39.865
0.0,2008-02-29,0.0,0.0,0.0,0.0,0.0,0.0,22.27,5.47,0.98,5285.0,5290.8,5098.35,5223.5,39.92
0.0,2008-03-03,0.0,0.0,0.0,0.0,0.0,0.0,21.12,5.19,1.03,5222.8,5222.8,4936.05,4953.0,40.285
0.0,2008-03-04,0.0,0.0,0.0,0.0,0.0,0.0,20.74,5.1,1.05,4958.55,4976.7,4812.95,4864.2,40.22
0.0,2008-03-05,0.0,0.0,0.0,0.0,0.0,0.0,20.98,5.16,1.04,4866.85,4936.75,4847.25,4921.4,40.2
0.0,2008-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14
0.0,2008-03-07,0.0,0.0,0.0,0.0,0.0,0.0,20.35,5.0,1.07,4918.3,4918.3,4672.25,4771.6,40.43
0.0,2008-03-10,0.0,0.0,0.0,0.0,0.0,0.0,20.47,5.03,1.06,4767.8,4814.95,4620.5,4800.4,40.4
0.0,2008-03-11,0.0,0.0,0.0,0.0,0.0,0.0,20.75,5.1,1.05,4796.3,4888.5,4732.85,4865.9,40.36
0.0,2008-03-12,0.0,0.0,0.0,0.0,0.0,0.0,20.78,5.11,1.05,4869.75,5019.2,4854.75,4872.0,40.24
0.0,2008-03-13,0.0,0.0,0.0,0.0,0.0,0.0,19.72,4.81,1.13,4868.7,4868.8,4580.15,4623.6,40.435
0.0,2008-03-14,0.0,0.0,0.0,0.0,0.0,0.0,20.68,5.1,1.06,4623.8,4758.95,4607.55,4745.8,40.455
0.0,2008-03-17,0.0,0.0,0.0,0.0,0.0,0.0,19.62,4.84,1.12,4745.45,4745.45,4482.1,4503.1,40.685
0.0,2008-03-18,0.0,0.0,0.0,0.0,0.0,0.0,19.75,4.87,1.11,4519.9,4617.95,4468.55,4533.0,40.21
0.0,2008-03-19,0.0,0.0,0.0,0.0,0.0,0.0,19.93,4.91,1.1,4534.75,4718.4,4533.9,4573.9,40.355
0.0,2008-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26
0.0,2008-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.87
0.0,2008-03-24,0.0,0.0,0.0,0.0,0.0,0.0,20.09,4.95,1.09,4576.8,4649.45,4539.8,4609.8,40.13
0.0,2008-03-25,0.0,0.0,0.0,0.0,0.0,0.0,21.25,5.24,1.03,4616.8,4896.8,4616.8,4877.5,40.105
