Date,feat_Div_Yield,feat_PB,feat_PE,Open,High,Low,Close,new_high_new_low,nifty_above_dma,sector,FIICash,DIIcash
18-Oct-21,1.11,4.63,28.17,18500.1,18543.15,18445.3,18477.05,4,52,0.001760287,-2226,97
19-Oct-21,1.07,4.61,27.97,18602.35,18604.45,18377.7,18418.75,-1,53.8,0.002058759,131,-613
20-Oct-21,1.08,4.57,27.72,18439.9,18458.3,18209.35,18266.6,13,56.4,0.002285989,861,228
21-Oct-21,1.1,4.55,27.58,18382.7,18384.2,18048,18178.1,12,59.8,0.002592648,-1915,1868
22-Oct-21,1.1,4.54,27.48,18230.7,18314.25,18034.35,18114.9,17,63,0.002808644,-803,-999
25-Oct-21,1.04,4.54,27.29,18229.5,18241.4,17968.5,18125.4,6,64.4,0.002946095,-1764,2529
26-Oct-21,1.12,4.57,27.16,18154.5,18310.45,18099.3,18268.4,-3,63.4,0.003085312,-64,-168
27-Oct-21,1.13,4.56,27.06,18295.85,18342.05,18167.9,18210.95,-8,64,0.003174432,-1303,-373
28-Oct-21,1.13,4.47,26.39,18187.65,18190.7,17799.45,17857.25,-6,61.2,0.003183371,-278,-741
29-Oct-21,1.13,4.43,25.71,17833.05,17915.85,17613.1,17671.65,-12,57,0.0031785,937,-432
01-Nov-21,1.11,4.49,26.07,17783.15,17954.1,17697.1,17929.65,1,54,0.003109742,1682,-1751
02-Nov-21,1.13,4.48,25.95,17970.9,18012.25,17847.6,17888.95,1,51.2,0.003183206,512,-1704
03-Nov-21,1.13,4.46,25.98,17947.95,17988.75,17757.95,17829.2,-8,46,0.003306328,-506,-2578
04-Nov-21,1.1,4.49,26.11,17935.05,17947.55,17900.6,17916.8,-11,40.4,0.003387565,-1843,-1681
08-Nov-21,1.09,4.52,26.25,18040.2,18087.8,17836.1,18068.55,0,37,0.003486787,-2819,428
09-Nov-21,1.09,4.52,26.06,18084.35,18112.6,17983.05,18044.25,3,34.2,0.003617196,-2698,1030
10-Nov-21,1.09,4.51,26.03,17973.45,18061.25,17915,18017.2,1,32.8,0.003596048,-2459,2390
11-Nov-21,1.12,4.48,25.65,17967.45,17971.35,17798.2,17873.6,2,33.8,0.003663522,-2369,1385
12-Nov-21,1.11,4.53,25.98,17977.6,18123,17905.9,18102.75,1,38.6,0.003737542,-1913,472
15-Nov-21,1.11,4.53,26,18140.95,18210.15,18071.3,18109.45,1,42.8,0.003746348,-3819,837
16-Nov-21,1.11,4.51,24.83,18127.05,18132.65,17958.8,17999.2,0,45.2,0.003777091,-5143,4343
17-Nov-21,1.12,4.48,24.69,17939.35,18022.65,17879.25,17898.65,1,44.8,0.003690297,-202,116
18-Nov-21,1.13,4.45,24.51,17890.55,17945.6,17688.5,17764.8,1,48.6,0.003499338,245,-6
22-Nov-21,1.16,4.36,24.03,17796.25,17805.25,17280.45,17416.55,2,53,0.003374193,-401,196
23-Nov-21,1.15,4.38,24.15,17281.75,17553.7,17216.1,17503.35,1,54.8,0.003211175,-328,38
24-Nov-21,1.16,4.36,24.03,17550.05,17600.6,17354,17415.05,-3,55.4,0.003014394,-861,1912
25-Nov-21,1.15,4.39,24.19,17417.3,17564.35,17351.7,17536.25,-11,54.6,0.002855658,-2445,1418
26-Nov-21,1.18,4.26,23.49,17338.75,17355.4,16985.7,17026.45,-16,50.6,0.002499763,-470,767
29-Nov-21,1.18,4.27,23.53,17055.8,17160.7,16782.4,17053.95,-14,45,0.002114753,-1637,446
30-Nov-21,1.19,4.25,23.43,17051.15,17324.65,16931.4,16983.2,1,40.4,0.001716369,511,851
01-Dec-21,1.17,4.3,23.68,17104.4,17213.05,17064.25,17166.9,-3,36.4,0.001263555,425,1525
02-Dec-21,1.16,4.36,24.01,17183.2,17420.35,17149.3,17401.65,-22,33.6,0.000812228,-561,577
03-Dec-21,1.17,4.31,23.73,17424.9,17489.8,17180.8,17196.7,-29,29,0.000460485,-344,-61
06-Dec-21,1.22,4.23,23.33,17209.05,17216.75,16891.7,16912.25,-13,24,9.87E-05,-3931,1886
07-Dec-21,1.2,4.3,23.69,17044.1,17251.65,16987.75,17176.7,-4,20.6,-0.000140763,-3439,2051
08-Dec-21,1.18,4.37,24.1,17315.25,17484.6,17308.95,17469.75,2,20.8,-0.000319514,-4477,1412
09-Dec-21,1.17,4.39,24.16,17524.4,17543.25,17379.6,17516.85,2,21.2,-0.000495574,-5123,3810
10-Dec-21,1.18,4.38,24.15,17476.05,17534.35,17405.25,17511.3,-10,20.2,-0.000435668,-2301,1368
13-Dec-21,1.18,4.35,23.96,17619.1,17639.5,17355.95,17368.25,-5,22.4,-0.000310844,-5786,2294
14-Dec-21,1.19,4.34,23.9,17283.2,17376.2,17225.8,17324.9,-1,27.8,-0.000141193,-3332,4611
15-Dec-21,1.2,4.31,23.75,17323.65,17351.2,17192.2,17221.4,0,32.8,-6.52E-06,-5445,5350
16-Dec-21,1.19,4.32,23.79,17373,17379.35,17184.95,17248.4,0,38.4,0.000139531,-2766,3467
17-Dec-21,1.19,4.25,23.43,17276,17298.15,16966.45,16985.2,-1,42,0.000222811,-910,1373
20-Dec-21,1.22,4.16,22.92,16824.25,16840.1,16410.2,16614.2,-3,46,0.000203422,-3356,1649
21-Dec-21,1.2,4.2,23.13,16773.15,16936.4,16688.25,16770.85,-1,46.2,0.000111862,-3361,1702
22-Dec-21,1.22,4.24,23.39,16865.55,16971,16819.5,16955.45,-1,45.8,-1.64E-05,-2585,2606
23-Dec-21,1.22,4.27,23.55,17066.8,17118.65,17015.55,17072.6,-8,44.4,-7.71E-05,-579,1736
24-Dec-21,1.22,4.26,23.45,17149.5,17155.6,16909.6,17003.75,-27,45.6,-0.000232717,-1586,783
27-Dec-21,1.21,4.28,23.57,16937.75,17112.05,16833.2,17086.25,0,43.8,-0.000421354,-1092,387
28-Dec-21,1.2,4.31,23.77,17177.6,17250.25,17161.15,17233.25,1,40.8,-0.00051529,-2743,1351
29-Dec-21,1.21,4.31,23.74,17220.1,17285.95,17176.65,17213.6,5,38.2,-0.000682001,-763,425
30-Dec-21,1.21,4.31,23.73,17201.45,17264.05,17146.35,17203.95,4,35.6,-0.000928199,-3407,1553
31-Dec-21,1.19,4.37,24.11,17244.5,17400.8,17238.5,17354.05,-2,34.6,-0.001042488,-1469,1533
03-Jan-22,1.17,4.44,24.49,17387.15,17646.65,17383.3,17625.7,7,36.2,-0.001002193,-2070,1479
04-Jan-22,1.16,4.49,24.74,17681.4,17827.6,17593.55,17805.25,4,40.2,-0.000993133,-3565,2764
05-Jan-22,1.15,4.52,24.91,17820.1,17944.7,17748.85,17925.25,6,42.2,-0.000950881,-1210,1405
06-Jan-22,1.16,4.47,24.66,17768.5,17797.95,17655.55,17745.9,10,49.2,-0.000858958,-827,1593
07-Jan-22,1.16,4.49,24.75,17797.6,17905,17704.55,17812.7,12,57.6,-0.000579274,-272,1196
10-Jan-22,1.14,4.54,25.01,17913.3,18017.45,17879.15,18003.3,12,65.2,-0.000260346,-715,-43
11-Jan-22,1.14,4.55,25.09,17997.75,18081.25,17964.4,18055.75,15,70.4,5.84E-07,-1038,956
12-Jan-22,1.13,4.59,25.3,18170.4,18227.95,18128.8,18212.35,10,73,0.00031245,207,567
13-Jan-22,1.13,4.6,25.37,18257,18272.25,18163.8,18257.8,17,76.4,0.000715609,-975,1007
14-Jan-22,1.12,4.6,25.3,18185,18286.95,18119.65,18255.75,19,80.4,0.001026601,-986,578
17-Jan-22,1.12,4.61,25.37,18235.65,18321.55,18228.75,18308.1,13,81.6,0.001303023,575,1166
18-Jan-22,1.13,4.56,25,18337.2,18350.95,18085.9,18113.05,19,83.2,0.001509647,903,803
19-Jan-22,1.15,4.52,24.76,18129.2,18129.2,17884.9,17938.4,19,85.6,0.001704121,1274,533
20-Jan-22,1.18,4.47,24.47,17921,17943.7,17648.45,17757,10,85.4,0.001898242,337,1272
21-Jan-22,1.18,4.44,24.29,17613.7,17707.6,17485.85,17617.15,21,83.2,0.001905781,-1927,801
24-Jan-22,1.21,4.32,23.63,17575.15,17599.4,16997.85,17149.1,11,79,0.001822686,496,-116
25-Jan-22,1.2,4.35,23.47,17001.55,17309.15,16836.8,17277.95,1,74,0.001755564,-124,482
27-Jan-22,1.21,4.31,23.09,17062,17182.5,16866.75,17110.15,1,70.4,0.001769245,112,379
28-Jan-22,1.21,4.31,23.1,17208.3,17373.5,17077.1,17101.95,-1,64.4,0.0017198,-1002,1332
31-Jan-22,1.2,4.37,23.42,17301.05,17410,17264.15,17339.85,-11,57,0.001686705,-1391,1065
01-Feb-22,1.18,4.43,23.62,17529.45,17622.4,17244.55,17576.85,-11,50.8,0.00169654,-1598,371
02-Feb-22,1.17,4.48,23.95,17706.2,17794.6,17674.8,17780,-8,45.2,0.001743985,-855,-115
03-Feb-22,1.21,4.42,23.65,17767.75,17781.15,17511.15,17560.2,4,39.6,0.001763823,-1255,-220
04-Feb-22,1.21,4.41,23.56,17590.2,17617.8,17462.55,17516.3,2,34.6,0.00176162,-2705,-195
07-Feb-22,1.23,4.34,23.11,17456.3,17536.75,17119.4,17213.6,8,32.8,0.001825012,-4680,769
08-Feb-22,1.23,4.35,22.83,17279.85,17306.45,17043.65,17266.75,6,35.2,0.001988687,-3149,269
09-Feb-22,1.2,4.4,23.09,17370.1,17477.15,17339,17463.8,5,36.4,0.002150967,-3752,75
10-Feb-22,1.2,4.44,22.98,17554.1,17639.45,17427.15,17605.85,3,37.8,0.002318326,-7094,4535
11-Feb-22,1.2,4.38,22.68,17451,17454.75,17303,17374.75,-3,38.8,0.002565403,-6267,2881
14-Feb-22,1.3,4.24,21.85,17076.15,17099.5,16809.65,16842.8,-6,41.2,0.002699419,-5045,3359
15-Feb-22,1.25,4.37,22.36,16933.25,17375,16839.25,17352.45,4,45.4,0.002745978,-3624,3649
16-Feb-22,1.28,4.36,22.27,17408.45,17490.6,17257.7,17322.2,4,50.4,0.002820902,-22,1598
17-Feb-22,1.25,4.36,22.25,17396.55,17442.9,17235.85,17304.6,1,51.4,0.002860072,-184,426
18-Feb-22,1.25,4.35,22.21,17236.05,17380.8,17219.2,17276.3,-15,48.4,0.002851315,-1598,-371
21-Feb-22,1.29,4.34,22.12,17192.25,17351.05,17070.7,17206.65,-9,48,0.002797097,-2268,622
22-Feb-22,1.24,4.31,21.97,16847.95,17148.55,16843.8,17092.2,0,45.2,0.002678196,-1157,-1376
23-Feb-22,1.24,4.3,21.94,17194.5,17220.7,17027.85,17063.25,2,44,0.002543911,-1968,1115
24-Feb-22,1.3,4.09,20.89,16548.9,16705.25,16203.25,16247.95,-2,43,0.002250067,-893,1793
25-Feb-22,1.27,4.2,21.42,16515.65,16748.8,16478.3,16658.4,-3,43,0.001943486,-1733,2727
28-Feb-22,1.26,4.23,21.59,16481.6,16815.9,16356.3,16793.9,-10,42.4,0.001779351,109,-697
02-Mar-22,1.27,4.18,21.35,16593.1,16678.5,16478.65,16605.95,-1,38.4,0.001639701,-4254,2170
03-Mar-22,1.28,4.16,21.21,16723.2,16768.95,16442.95,16498.05,-30,30.8,0.001568139,-2299,4412
04-Mar-22,1.3,4.09,20.89,16339.45,16456,16133.8,16245.35,-1,28.6,0.001404347,-1891,1180
07-Mar-22,1.33,4,20.39,15867.95,15944.6,15711.45,15863.15,-7,31.6,0.001238432,-1242,901
08-Mar-22,1.31,4.03,20.59,15747.75,16028.75,15671.45,16013.45,-6,29.2,0.001026998,-2530,1929
09-Mar-22,1.28,4.12,21.01,16078,16418.05,15990,16345.35,-8,27.8,0.000898829,-2262,2393
10-Mar-22,1.26,4.18,21.34,16757.1,16757.3,16447.9,16594.9,-18,26.6,0.000738161,-3246,4109
11-Mar-22,1.26,4.19,21.38,16528.8,16694.4,16470.9,16630.45,-22,25.2,0.000607586,-3417,3024
14-Mar-22,1.24,4.25,21.69,16633.7,16887.95,16606.5,16871.3,-17,26.4,0.00049637,-6448,7668
15-Mar-22,1.24,4.2,21.42,16900.65,16927.75,16555,16663,5,28,0.000289245,-4471,4318
16-Mar-22,1.22,4.28,21.82,16876.65,16987.9,16837.85,16975.35,5,32.2,0.000120991,-3948,4143
17-Mar-22,1.2,4.36,22.23,17202.9,17344.6,17175.75,17287.05,4,39.4,-4.52E-05,-4339,3062
21-Mar-22,1.21,4.31,22.01,17329.5,17353.35,17096.4,17117.6,7,45.6,-5.55E-05,-6645,4799
22-Mar-22,1.2,4.36,22.26,17120.4,17334.4,17006.3,17315.5,4,47.6,1.19E-06,-7631,4739
23-Mar-22,1.19,4.35,22.17,17405.05,17442.4,17199.6,17245.65,1,53.2,7.60E-05,-7482,5331
24-Mar-22,1.19,4.34,22.14,17094.95,17291.75,17091.15,17222.75,11,58.8,8.95E-05,-8143,6490
25-Mar-22,1.19,4.32,22.05,17289,17294.9,17076.55,17153,8,64.2,8.23E-05,-4819,3276
28-Mar-22,1.19,4.34,22.14,17181.85,17235.1,17003.9,17222,6,70.2,0.000179232,-1981,946
29-Mar-22,1.18,4.37,22.27,17297.2,17343.65,17235.7,17325.3,10,74.8,0.000207762,-2264,1687
30-Mar-22,1.17,4.41,22.5,17468.15,17522.5,17387.2,17498.25,7,78.4,0.000335762,-177,1099
31-Mar-22,1.13,4.46,22.92,17519.2,17559.8,17435.2,17464.75,7,78.4,0.000357751,-1250,98
01-Apr-22,1.12,4.51,23.19,17436.9,17703.7,17422.7,17670.45,6,77.8,0.000377002,312,773
04-Apr-22,1.1,4.61,23.69,17809.1,18114.65,17791.4,18053.4,7,77.4,0.000379402,2800,-678
05-Apr-22,1.11,4.59,23.57,18080.6,18095.45,17921.55,17957.4,8,80,0.000340554,-2962,253
06-Apr-22,1.12,4.55,23.37,17842.75,17901,17779.85,17807.65,4,78.6,0.000370402,384,-602
07-Apr-22,1.13,4.51,23.15,17723.3,17787.5,17623.7,17639.55,7,77.4,0.000361324,481,-294
08-Apr-22,1.11,4.54,23.34,17698.15,17842.75,17600.55,17784.35,13,77.6,0.000396305,-1741,2091
11-Apr-22,1.12,4.52,23.2,17740.9,17779.05,17650.95,17674.95,10,77.8,0.000497069,-1507,1373
12-Apr-22,1.13,4.48,23.01,17584.85,17595.3,17442.35,17530.3,10,77.4,0.000523882,-801,1162
13-Apr-22,1.13,4.46,22.92,17599.9,17663.65,17457.4,17475.65,9,76.6,0.000426769,35,1713
18-Apr-22,1.15,4.39,22.53,17183.45,17237.75,17067.85,17173.65,13,77.8,0.000337273,1357,1216
19-Apr-22,1.16,4.33,22.1,17258.95,17275.65,16824.7,16958.65,13,78.8,0.000236429,3089,1145
20-Apr-22,1.15,4.38,22.33,17045.25,17186.9,16978.95,17136.55,4,77,0.000215063,1910,-184
21-Apr-22,1.14,4.44,22.67,17234.6,17414.7,17215.5,17392.6,6,74.2,0.000180821,1152,1675
22-Apr-22,1.15,4.39,22.38,17242.75,17315.3,17149.2,17171.95,1,72,0.000178418,375,105
25-Apr-22,1.17,4.33,22.03,17009.05,17054.3,16888.7,16953.95,6,66,0.000231068,-2280,623
26-Apr-22,1.15,4.39,22.17,17121.3,17223.85,17064.45,17200.8,2,62.4,0.000270557,-5010,1775
27-Apr-22,1.16,4.35,21.96,17073.35,17110.7,16958.45,17038.4,4,60,0.000279346,-575,-17
28-Apr-22,1.17,4.41,22.2,17189.5,17322.5,17071.05,17245.05,4,56,0.000333041,-1145,487
29-Apr-22,1.16,4.37,22.01,17329.25,17377.65,17053.25,17102.55,-8,50.6,0.000507184,-3128,870
02-May-22,1.16,4.36,21.87,16924.45,17092.25,16917.25,17069.1,4,47.2,0.000669458,-2061,1411
04-May-22,1.19,4.26,21.31,17096.6,17132.85,16623.95,16677.6,-1,42.8,0.000755813,-6387,3342
05-May-22,1.19,4.26,21.24,16854.75,16945.7,16651.85,16682.65,6,43,0.000763183,-5872,3981
06-May-22,1.21,4.19,20.89,16415.55,16484.2,16340.9,16411.25,4,41,0.000697017,-3009,2646
09-May-22,1.21,4.17,20.75,16227.7,16403.7,16142.1,16301.85,-8,40.2,0.000554443,-714,2823
10-May-22,1.22,4.15,20.42,16248.9,16404.55,16197.3,16240.05,-11,39.2,0.000336314,-2462,1602
11-May-22,1.22,4.13,20.32,16270.05,16318.75,15992.6,16167.1,-7,36,0.00010038,-3303,1870
12-May-22,1.35,4.04,19.87,16021.1,16041.95,15735.75,15808,-25,31,-0.0002704,-1174,1644
13-May-22,1.35,4.03,19.83,15977,16083.6,15740.85,15782.15,-24,28,-0.000619782,-4065,1918
16-May-22,1.35,4.05,19.72,15845.1,15977.95,15739.65,15842.3,-13,27.4,-0.000929034,743,781
17-May-22,1.31,4.15,20.12,15912.6,16284.25,15900.8,16259.3,-20,23.8,-0.001076882,-3648,3490
18-May-22,1.31,4.15,20.09,16318.15,16399.8,16211.2,16240.3,-30,20.6,-0.001236119,-1853,1951
19-May-22,1.35,4.04,19.51,15917.4,15984.75,15775.2,15809.4,-17,15.8,-0.00147252,-3288,1338
20-May-22,1.31,4.16,20.05,16043.8,16283.05,16003.85,16266.15,-13,14.6,-0.001611745,-2075,2229
23-May-22,1.32,4.14,20.01,16290.95,16414.7,16185.75,16214.7,0,15.4,-0.001848497,-5517,3015
24-May-22,1.32,4.12,19.87,16225.55,16262.8,16078.6,16125.15,2,19.2,-0.001940876,-3362,3077
25-May-22,1.38,4.09,19.74,16196.35,16223.35,16006.95,16025.8,-13,19,-0.002051141,-3961,2958
26-May-22,1.44,4.13,19.88,16105,16204.45,15903.7,16170.15,3,23.2,-0.002025558,-3609,4181
27-May-22,1.43,4.18,20.27,16296.6,16370.6,16221.95,16352.45,0,27,-0.001942191,-5256,4816
30-May-22,1.4,4.26,20.65,16527.9,16695.5,16506.15,16661.4,-4,30.2,-0.001890586,-3780,3170
31-May-22,1.43,4.24,20.44,16578.45,16690.75,16521.9,16584.55,-13,33.4,-0.001911481,-1789,1428
01-Jun-22,1.44,4.22,20.45,16594.4,16649.2,16438.85,16522.75,-13,38,-0.001875091,-2192,2294
02-Jun-22,1.43,4.25,20.58,16481.65,16646.4,16443.05,16628,3,42.8,-0.001766443,-1255,376
03-Jun-22,1.41,4.24,20.52,16761.65,16793.85,16567.9,16584.3,7,49,-0.001711126,-4900,3226
06-Jun-22,1.41,4.24,20.5,16530.7,16610.95,16444.55,16569.55,6,52,-0.001521603,-1265,2149
07-Jun-22,1.43,4.2,20.31,16469.6,16487.25,16347.1,16416.35,1,54,-0.001364867,-1951,1445
08-Jun-22,1.43,4.18,20.24,16474.95,16514.3,16293.35,16356.25,1,59.8,-0.001174103,-2393,1948
09-Jun-22,1.43,4.21,20.39,16263.85,16492.8,16243.85,16478.1,-1,59,-0.001088081,-1803,2230
10-Jun-22,1.38,4.14,20.05,16283.95,16324.7,16172.6,16201.8,-2,60.2,-0.001015788,-1598,2906
13-Jun-22,1.38,4.03,19.52,15877.55,15886.15,15684,15774.4,-2,59.4,-0.001034508,-1943,2727
14-Jun-22,1.36,4.02,19.47,15674.25,15858,15659.45,15732.1,-2,59,-0.001071911,502,1524
15-Jun-22,1.45,4.01,19.42,15729.25,15783.65,15678.9,15692.15,-4,59,-0.001079117,-1004,1845
16-Jun-22,1.48,3.93,19.01,15832.25,15863.15,15335.1,15360.6,-2,56.2,-0.001215884,-1930,984
17-Jun-22,1.46,3.91,18.92,15272.65,15400.4,15183.4,15293.5,-9,48.8,-0.001243833,-452,131
20-Jun-22,1.46,3.92,18.99,15334.5,15382.5,15191.1,15350.15,-11,41.8,-0.001400438,-3771,2361
21-Jun-22,1.44,4,19.35,15455.95,15707.25,15419.85,15638.8,-7,36.6,-0.001479822,-2398,1940
22-Jun-22,1.46,3.94,19.07,15545.65,15565.4,15385.95,15413.3,-17,29.6,-0.001617683,-2294,1311
23-Jun-22,1.44,3.98,19.25,15451.55,15628.45,15367.5,15556.65,-28,25,-0.001601954,-2484,1904
24-Jun-22,1.43,4.01,19.43,15657.4,15749.25,15619.45,15699.25,-15,20,-0.001516265,-1513,1625
27-Jun-22,1.41,4.05,19.59,15926.2,15927.45,15815.5,15832.05,-1,19.8,-0.001433485,-3974,2831
28-Jun-22,1.41,4.05,19.61,15757.45,15892.1,15710.15,15850.2,-4,18,-0.001418468,-4164,2815
29-Jun-22,1.38,4.04,19.55,15701.7,15861.6,15687.8,15799.1,-3,17.8,-0.001359601,-4502,3808
30-Jun-22,1.41,4.03,19.5,15774.5,15890,15728.85,15780.25,2,20.2,-0.001153468,-3531,2588
01-Jul-22,1.41,4.02,19.46,15703.7,15793.95,15511.05,15752.05,3,26.2,-0.001082639,-3258,1929
04-Jul-22,1.43,4.04,19.57,15710.5,15852.35,15661.8,15835.35,1,33,-0.000885969,-7819,6087
05-Jul-22,1.42,4.04,19.54,15909.15,16025.75,15785.45,15810.85,-1,37,-0.000836385,-1217,2093
06-Jul-22,1.41,4.08,19.76,15818.2,16011.35,15800.9,15989.8,-1,41.8,-0.000715965,-2701,3066
07-Jul-22,1.4,4.12,19.93,16113.75,16150.5,16045.95,16132.9,-5,47.4,-0.000676901,-2921,1859
08-Jul-22,1.37,4,20.04,16273.65,16275.5,16157.9,16220.6,1,53.6,-0.000745066,-2319,2438
11-Jul-22,1.37,3.91,20.03,16136.15,16248.55,16115.5,16216,4,57.6,-0.000775135,-2354,2213
12-Jul-22,1.38,3.87,19.83,16126.2,16158.75,16031.15,16058.3,5,64,-0.00079493,-1278,1184
13-Jul-22,1.39,3.85,19.72,16128.2,16140,15950.15,15966.65,9,68.4,-0.000944674,-1244,1206
14-Jul-22,1.42,3.84,19.69,16018.85,16070.85,15858.2,15938.65,8,71.6,-0.001121269,-851,847
15-Jul-22,1.38,3.87,19.82,16010.8,16066.95,15927.3,16049.2,7,72.6,-0.001206312,-1138,1378
18-Jul-22,1.36,3.92,20.11,16151.4,16287.95,16142.2,16278.5,2,71.8,-0.001286995,-2325,1311
19-Jul-22,1.37,3.94,20.18,16187.05,16359.5,16187.05,16340.55,4,73.6,-0.001342504,-2150,1688
20-Jul-22,1.36,3.98,20.33,16562.8,16588,16490.95,16520.85,-1,74.8,-0.001435157,1296,-258
21-Jul-22,1.41,4,20.43,16523.55,16626.95,16483.9,16605.25,5,75,-0.001484693,-330,1464
22-Jul-22,1.4,4.03,20.55,16661.25,16752.25,16610.9,16719.45,19,76.6,-0.001485612,-925,981
25-Jul-22,1.38,4.01,20.44,16662.55,16706.05,16564.25,16631,12,77.6,-0.001413793,-109,35
26-Jul-22,1.39,3.96,20.17,16632.9,16636.1,16463.3,16483.85,25,79,-0.001274868,-171,-297
27-Jul-22,1.38,4,20.19,16475.35,16653.45,16438.75,16641.8,18,79.6,-0.001112066,-1566,141
28-Jul-22,1.33,4.07,20.49,16774.85,16947.65,16746.25,16929.6,23,80.4,-0.00083044,-2840,1799
29-Jul-22,1.29,4.12,20.73,17079.5,17172.8,17018.15,17158.25,14,80.8,-0.000546884,309,-556
01-Aug-22,1.29,4.17,20.9,17243.2,17356.25,17154.8,17340.05,11,79.2,-9.57E-05,-1649,1059
02-Aug-22,1.29,4.17,20.86,17310.15,17390.15,17215.85,17345.45,13,79,0.000304019,156,844
03-Aug-22,1.3,4.18,20.85,17349.25,17407.5,17225.85,17388.15,17,81.6,0.000789827,976,-101
04-Aug-22,1.3,4.18,20.85,17463.1,17490.7,17161.25,17382,27,85,0.0011456,1781,-230
05-Aug-22,1.29,4.18,20.86,17423.65,17474.4,17348.75,17397.5,29,86,0.001419427,1799,-312
08-Aug-22,1.33,4.21,21.02,17401.5,17548.8,17359.75,17525.1,24,87.2,0.001639566,-675,739
10-Aug-22,1.34,4.21,21.11,17566.1,17566.1,17442.8,17534.75,17,86.8,0.001826628,-845,-72
11-Aug-22,1.36,4.18,21.29,17711.65,17719.3,17631.95,17659,22,86.6,0.002020465,-1548,999
12-Aug-22,1.35,4.15,21.18,17659.65,17724.65,17597.85,17698.15,16,86.2,0.002196625,-437,712
16-Aug-22,1.34,4.18,21.34,17797.2,17839.1,17764.05,17825.25,14,86.8,0.002416573,1638,600
17-Aug-22,1.33,4.2,21.42,17868.15,17965.95,17833.35,17944.25,14,90,0.002482551,1046,-1
18-Aug-22,1.38,4.2,21.44,17898.65,17968.45,17852.05,17956.5,21,91.2,0.002607105,2321,-822
19-Aug-22,1.41,4.15,21.2,17966.55,17992.2,17710.75,17758.45,11,90.4,0.002674339,825,118
22-Aug-22,1.44,4.09,20.88,17682.9,17690.05,17467.35,17490.7,20,90.2,0.002677199,765,-518
23-Aug-22,1.43,4.11,20.98,17357.35,17625.55,17345.2,17577.5,23,89.8,0.002805801,1475,-47
24-Aug-22,1.42,4.11,21.02,17525.45,17623.65,17499.25,17604.95,16,89.2,0.002901443,1606,-496
25-Aug-22,1.43,4.09,20.92,17679,17726.5,17487.45,17522.45,8,87,0.003014987,1450,-141
26-Aug-22,1.43,4.1,20.96,17619.3,17685.85,17519.35,17558.9,2,80.2,0.003221956,1062,-768
29-Aug-22,1.45,4.05,20.67,17188.65,17380.15,17166.2,17312.9,1,76.2,0.003311807,2298,-730
30-Aug-22,1.41,4.12,21.2,17414.95,17777.65,17401.5,17759.3,2,72.8,0.003359206,3040,-839
01-Sep-22,1.43,4.07,20.94,17485.7,17695.6,17468.45,17542.8,3,68.8,0.003335372,1377,-136
02-Sep-22,1.42,4.07,20.94,17598.4,17643.85,17476.45,17539.45,6,65.2,0.003270033,2347,-510
05-Sep-22,1.41,4.1,21.09,17546.45,17683.15,17540.35,17665.8,-1,60.8,0.003228753,-1706,471
06-Sep-22,1.41,4.1,21.08,17695.7,17764.65,17587.65,17655.6,9,60.2,0.003324256,1111,-1633
07-Sep-22,1.41,4.09,21.04,17519.4,17650.75,17484.3,17624.4,10,57,0.003310966,-454,-85
08-Sep-22,1.36,4.13,21.25,17748.15,17807.65,17691.95,17798.75,7,53.6,0.00328592,563,-215
09-Sep-22,1.35,4.14,21.29,17923.35,17925.95,17786,17833.35,5,52.4,0.003247301,23,-322
12-Sep-22,1.35,4.16,21.41,17890.85,17980.55,17889.15,17936.35,7,56,0.003183925,369,-334
13-Sep-22,1.34,4.19,21.57,18044.45,18088.3,18015.45,18070.05,5,56.4,0.003127428,-51,454
14-Sep-22,1.34,4.18,21.49,17771.15,18091.55,17771.15,18003.75,12,57.6,0.003012268,-561,144
15-Sep-22,1.35,4.15,21.34,18046.35,18096.15,17861.5,17877.4,13,60.2,0.002885373,4166,-657
16-Sep-22,1.31,4.07,20.93,17796.8,17820.05,17497.25,17530.85,7,63.4,0.002780039,-2290,951
19-Sep-22,1.3,4.09,21.04,17540.65,17667.2,17429.7,17622.25,16,68.8,0.002631018,-9,-669
20-Sep-22,1.28,4.13,21.27,17770.4,17919.3,17744.4,17816.25,12,66.6,0.002490513,-812,534
21-Sep-22,1.29,4.11,21.15,17766.35,17838.7,17663.6,17718.35,10,65.2,0.002373339,1145,633
22-Sep-22,1.3,4.09,21.05,17609.65,17722.75,17532.45,17629.8,-9,62.6,0.002241482,758,-139
23-Sep-22,1.32,4.02,20.69,17593.85,17642.15,17291.65,17327.35,-18,60.4,0.002042534,2913,-213
26-Sep-22,1.35,3.95,20.31,17156.3,17196.4,16978.3,17016.3,10,60,0.001719939,2132,-1168
27-Sep-22,1.35,3.95,20.3,17110.9,17176.45,16942.35,17007.4,6,59,0.001316744,2050,-891
28-Sep-22,1.36,3.91,20.13,16870.55,17037.6,16820.4,16858.6,-5,56.2,0.000883101,1957,-1268
29-Sep-22,1.36,3.9,20.08,16993.6,17026.05,16788.6,16818.1,-4,51.4,0.000473927,-1398,188
30-Sep-22,1.32,4.02,20.64,16798.05,17187.1,16747.7,17094.35,-20,44.4,0.000125723,-1271,-929
03-Oct-22,1.34,3.97,20.39,17102.1,17114.65,16855.55,16887.35,-9,36.8,-0.00026441,-3260,-37
